Transaction ID,Sender Account ID,Receiver Account ID,Transaction Amount,Transaction Type,Timestamp,Transaction Status,Fraud Flag,Geolocation (Latitude/Longitude),Device Used
TXN8577286135,ACC46443,ACC59429,511,Withdrawal,1/17/2025 10:21,Failed,FALSE,"34.0522 N, -118.2437 W",Mobile
TXN1219225315,ACC54593,ACC35168,1211.34,Withdrawal,1/17/2025 10:17,Failed,TRUE,"35.6895 N, -74.006 W",Mobile
TXN2545526306,ACC47841,ACC84653,1468.59,Transfer,1/17/2025 10:32,Failed,TRUE,"34.0522 N, 37.6173 W",Mobile
TXN1685334204,ACC78888,ACC97477,364.2,Withdrawal,1/17/2025 10:17,Success,FALSE,"35.6895 N, 2.3522 W",Mobile
TXN2285178903,ACC42281,ACC37349,1357.71,Deposit,1/17/2025 10:32,Failed,TRUE,"48.8566 N, 139.6917 W",Mobile
TXN7466999126,ACC25572,ACC90703,364.83,Deposit,1/17/2025 10:29,Failed,TRUE,"34.0522 N, 2.3522 W",Mobile
TXN5090978131,ACC10108,ACC93985,236.8,Transfer,1/17/2025 10:04,Success,FALSE,"35.6895 N, 37.6173 W",Desktop
TXN1473484512,ACC79935,ACC87619,937.09,Deposit,1/17/2025 10:34,Success,FALSE,"35.6895 N, 139.6917 W",Desktop
TXN4075718503,ACC78766,ACC81516,1220.92,Transfer,1/17/2025 10:52,Success,TRUE,"34.0522 N, 139.6917 W",Mobile
TXN3768567525,ACC81464,ACC81646,1314.12,Deposit,1/17/2025 10:38,Success,FALSE,"48.8566 N, 0.1278 W",Mobile
TXN9598663738,ACC23360,ACC80434,892.08,Withdrawal,1/17/2025 10:29,Success,TRUE,"51.5074 N, 139.6917 W",Desktop
TXN1875086020,ACC99006,ACC20011,737.44,Withdrawal,1/17/2025 10:53,Success,FALSE,"55.7558 N, -118.2437 W",Mobile
TXN6457249658,ACC13820,ACC22675,498.23,Deposit,1/17/2025 10:54,Failed,FALSE,"55.7558 N, 37.6173 W",Desktop
TXN1042740208,ACC44135,ACC93631,395.37,Transfer,1/17/2025 10:01,Success,FALSE,"48.8566 N, 0.1278 W",Desktop
TXN9407033145,ACC54419,ACC37965,160.93,Transfer,1/17/2025 10:05,Failed,FALSE,"35.6895 N, -118.2437 W",Mobile
TXN1739236868,ACC39496,ACC12590,1356.11,Transfer,1/17/2025 10:18,Failed,FALSE,"55.7558 N, -74.006 W",Desktop
TXN2373830710,ACC59448,ACC50554,1130.72,Deposit,1/17/2025 10:03,Failed,FALSE,"40.7128 N, 139.6917 W",Desktop
TXN9758276810,ACC42292,ACC46336,645.72,Deposit,1/17/2025 10:52,Success,TRUE,"40.7128 N, -74.006 W",Desktop
TXN5388688267,ACC17167,ACC98216,1189.27,Deposit,1/17/2025 10:25,Success,FALSE,"40.7128 N, -118.2437 W",Desktop
TXN3992981513,ACC61600,ACC42975,914.39,Transfer,1/17/2025 10:05,Failed,TRUE,"40.7128 N, -118.2437 W",Mobile
TXN5725214404,ACC30050,ACC22352,171.75,Deposit,1/17/2025 10:51,Failed,FALSE,"55.7558 N, 0.1278 W",Mobile
TXN4449093390,ACC82733,ACC38763,1331.35,Withdrawal,1/17/2025 10:57,Failed,TRUE,"51.5074 N, 37.6173 W",Desktop
TXN1051341758,ACC82436,ACC93972,1145.85,Withdrawal,1/17/2025 10:55,Success,FALSE,"35.6895 N, -118.2437 W",Desktop
TXN2584988889,ACC60207,ACC17005,948.68,Withdrawal,1/17/2025 10:36,Failed,TRUE,"40.7128 N, 37.6173 W",Desktop
TXN1136280450,ACC58515,ACC82997,1292.74,Transfer,1/17/2025 10:41,Failed,TRUE,"40.7128 N, -118.2437 W",Desktop
TXN8145013884,ACC16684,ACC65897,1246.19,Deposit,1/17/2025 10:38,Failed,FALSE,"51.5074 N, 139.6917 W",Desktop
TXN3213179630,ACC63547,ACC22247,861.73,Withdrawal,1/17/2025 10:27,Success,FALSE,"40.7128 N, -118.2437 W",Desktop
TXN8773533808,ACC44819,ACC97385,1188.37,Deposit,1/17/2025 10:18,Success,TRUE,"35.6895 N, 0.1278 W",Mobile
TXN3517372456,ACC70412,ACC83087,478.3,Withdrawal,1/17/2025 10:42,Failed,FALSE,"55.7558 N, 37.6173 W",Mobile
TXN9255711120,ACC52161,ACC74234,1493.27,Withdrawal,1/17/2025 10:22,Success,FALSE,"35.6895 N, -118.2437 W",Desktop
TXN1026668467,ACC36112,ACC39686,1483.4,Withdrawal,1/17/2025 10:21,Failed,FALSE,"34.0522 N, 2.3522 W",Mobile
TXN8823192902,ACC83967,ACC72954,1447.48,Deposit,1/17/2025 10:36,Failed,FALSE,"34.0522 N, 139.6917 W",Mobile
TXN1506358242,ACC82897,ACC61397,741.61,Transfer,1/17/2025 10:01,Success,FALSE,"55.7558 N, -74.006 W",Mobile
TXN2056037159,ACC50236,ACC84271,922.96,Withdrawal,1/17/2025 10:21,Failed,TRUE,"40.7128 N, -118.2437 W",Desktop
TXN7318070182,ACC33979,ACC39144,672.07,Transfer,1/17/2025 10:30,Failed,FALSE,"40.7128 N, -118.2437 W",Desktop
TXN8235711783,ACC54288,ACC92031,1190.81,Transfer,1/17/2025 10:47,Success,FALSE,"40.7128 N, -118.2437 W",Mobile
TXN1261240074,ACC90621,ACC33562,890.4,Withdrawal,1/17/2025 10:18,Success,TRUE,"51.5074 N, -118.2437 W",Desktop
TXN1879342618,ACC77551,ACC64850,953.94,Withdrawal,1/17/2025 10:34,Failed,FALSE,"34.0522 N, -118.2437 W",Mobile
TXN5592835255,ACC83222,ACC15379,1113.31,Transfer,1/17/2025 10:51,Failed,FALSE,"35.6895 N, 37.6173 W",Desktop
TXN9862425974,ACC40717,ACC54938,608.07,Transfer,1/17/2025 10:47,Success,FALSE,"35.6895 N, 0.1278 W",Desktop
TXN2477062271,ACC80611,ACC48199,1186.59,Withdrawal,1/17/2025 10:08,Failed,TRUE,"48.8566 N, 139.6917 W",Mobile
TXN6593949300,ACC94052,ACC92241,256.17,Transfer,1/17/2025 11:00,Failed,FALSE,"55.7558 N, 0.1278 W",Desktop
TXN1710747845,ACC54508,ACC76859,459.19,Transfer,1/17/2025 10:46,Failed,FALSE,"55.7558 N, -74.006 W",Desktop
TXN5258198773,ACC89017,ACC53126,82.26,Transfer,1/17/2025 10:10,Success,FALSE,"48.8566 N, 2.3522 W",Desktop
TXN1578471232,ACC15227,ACC49623,741.53,Transfer,1/17/2025 10:50,Success,FALSE,"34.0522 N, 2.3522 W",Mobile
TXN1976924179,ACC83776,ACC82152,447.12,Withdrawal,1/17/2025 10:49,Success,TRUE,"40.7128 N, 2.3522 W",Desktop
TXN1514038740,ACC25986,ACC14717,140.89,Withdrawal,1/17/2025 10:32,Failed,FALSE,"40.7128 N, 37.6173 W",Mobile
TXN5340375676,ACC14278,ACC69811,273.81,Withdrawal,1/17/2025 10:59,Success,TRUE,"51.5074 N, -118.2437 W",Mobile
TXN2600080898,ACC24168,ACC54187,1449.24,Deposit,1/17/2025 10:29,Success,FALSE,"40.7128 N, 139.6917 W",Mobile
TXN8863707194,ACC16862,ACC11262,1191.44,Withdrawal,1/17/2025 10:22,Failed,TRUE,"51.5074 N, -74.006 W",Mobile
TXN2152224485,ACC81776,ACC17057,523.24,Withdrawal,1/17/2025 10:56,Failed,TRUE,"48.8566 N, 2.3522 W",Mobile
TXN1560794795,ACC61408,ACC65100,142.3,Deposit,1/17/2025 10:19,Success,TRUE,"48.8566 N, 2.3522 W",Mobile
TXN7811489633,ACC82132,ACC67444,1224.01,Deposit,1/17/2025 10:29,Success,TRUE,"51.5074 N, -74.006 W",Desktop
TXN8065405961,ACC88942,ACC30664,1310,Deposit,1/17/2025 10:09,Failed,TRUE,"55.7558 N, 2.3522 W",Desktop
TXN5349278466,ACC17037,ACC21803,95.1,Withdrawal,1/17/2025 10:26,Failed,FALSE,"35.6895 N, 139.6917 W",Mobile
TXN4508861333,ACC70626,ACC54925,561.12,Withdrawal,1/17/2025 10:34,Failed,FALSE,"51.5074 N, -74.006 W",Desktop
TXN9591402229,ACC66411,ACC85248,712.91,Deposit,1/17/2025 10:14,Failed,TRUE,"55.7558 N, 2.3522 W",Mobile
TXN6010561557,ACC95145,ACC19157,659.93,Transfer,1/17/2025 10:23,Success,FALSE,"51.5074 N, 139.6917 W",Desktop
TXN4592850855,ACC54180,ACC62788,411.08,Transfer,1/17/2025 10:59,Success,FALSE,"40.7128 N, 139.6917 W",Desktop
TXN8022246760,ACC33515,ACC12270,131.53,Transfer,1/17/2025 10:58,Failed,FALSE,"34.0522 N, 2.3522 W",Desktop
TXN9490755951,ACC46586,ACC20319,1122.89,Transfer,1/17/2025 10:24,Success,TRUE,"55.7558 N, 37.6173 W",Mobile
TXN5703695908,ACC71632,ACC68862,218.74,Withdrawal,1/17/2025 10:19,Failed,FALSE,"35.6895 N, -118.2437 W",Mobile
TXN4175568505,ACC29057,ACC51605,1080.59,Deposit,1/17/2025 10:30,Success,FALSE,"40.7128 N, 2.3522 W",Desktop
TXN1292145399,ACC71625,ACC14447,1284.02,Deposit,1/17/2025 10:34,Failed,FALSE,"40.7128 N, -74.006 W",Desktop
TXN8482029253,ACC98343,ACC94038,1316.57,Transfer,1/17/2025 10:55,Failed,FALSE,"34.0522 N, 139.6917 W",Desktop
TXN3745560897,ACC34706,ACC74207,943.59,Withdrawal,1/17/2025 10:12,Success,FALSE,"40.7128 N, 37.6173 W",Desktop
TXN6850517635,ACC14761,ACC96544,592.7,Deposit,1/17/2025 10:49,Failed,TRUE,"48.8566 N, 0.1278 W",Mobile
TXN9048178318,ACC98875,ACC12414,1279.75,Transfer,1/17/2025 10:17,Failed,TRUE,"35.6895 N, 2.3522 W",Desktop
TXN7081421607,ACC88081,ACC33118,1445.66,Withdrawal,1/17/2025 10:42,Success,TRUE,"40.7128 N, 2.3522 W",Mobile
TXN3229991141,ACC60117,ACC51255,723.43,Transfer,1/17/2025 10:42,Failed,TRUE,"34.0522 N, 37.6173 W",Desktop
TXN2567312830,ACC95501,ACC10188,86.27,Deposit,1/17/2025 10:25,Failed,FALSE,"51.5074 N, 0.1278 W",Desktop
TXN9451536828,ACC62122,ACC26214,366.82,Withdrawal,1/17/2025 10:21,Success,FALSE,"40.7128 N, 139.6917 W",Desktop
TXN6438578473,ACC29178,ACC31487,1166.16,Deposit,1/17/2025 10:14,Success,FALSE,"48.8566 N, 37.6173 W",Mobile
TXN7347670619,ACC75685,ACC92454,1488.93,Deposit,1/17/2025 10:29,Failed,TRUE,"48.8566 N, -74.006 W",Mobile
TXN1804071554,ACC73139,ACC10365,420.72,Transfer,1/17/2025 10:37,Success,FALSE,"35.6895 N, -118.2437 W",Desktop
TXN6314106772,ACC18533,ACC39186,1123.86,Deposit,1/17/2025 10:12,Success,FALSE,"34.0522 N, -118.2437 W",Desktop
TXN5952543306,ACC35980,ACC59716,976.48,Deposit,1/17/2025 10:52,Failed,FALSE,"48.8566 N, 37.6173 W",Mobile
TXN3960056916,ACC57367,ACC98500,546.59,Transfer,1/17/2025 10:56,Failed,TRUE,"40.7128 N, 0.1278 W",Desktop
TXN2738370974,ACC83707,ACC15731,984.69,Withdrawal,1/17/2025 10:09,Success,TRUE,"48.8566 N, 0.1278 W",Desktop
TXN7765840896,ACC58221,ACC36613,124.97,Transfer,1/17/2025 10:14,Success,TRUE,"35.6895 N, -118.2437 W",Desktop
TXN3732099369,ACC25052,ACC46633,376.24,Deposit,1/17/2025 10:08,Failed,TRUE,"48.8566 N, 0.1278 W",Mobile
TXN5811407789,ACC87258,ACC31975,1113.62,Transfer,1/17/2025 10:53,Success,FALSE,"35.6895 N, -74.006 W",Desktop
TXN3572064871,ACC66129,ACC88485,1399.98,Transfer,1/17/2025 10:26,Failed,TRUE,"51.5074 N, -74.006 W",Mobile
TXN5530860650,ACC41494,ACC38025,99.92,Deposit,1/17/2025 10:16,Success,TRUE,"34.0522 N, 2.3522 W",Mobile
TXN8297322746,ACC95784,ACC52100,497.89,Transfer,1/17/2025 10:57,Failed,FALSE,"34.0522 N, 37.6173 W",Mobile
TXN4789765472,ACC76577,ACC55052,902,Transfer,1/17/2025 10:29,Failed,FALSE,"55.7558 N, -118.2437 W",Desktop
TXN4983297393,ACC24008,ACC96031,908.73,Transfer,1/17/2025 10:09,Success,FALSE,"40.7128 N, 139.6917 W",Mobile
TXN9765597378,ACC22952,ACC26670,368.3,Withdrawal,1/17/2025 10:13,Success,TRUE,"35.6895 N, -74.006 W",Desktop
TXN4214354284,ACC59051,ACC81518,166.5,Withdrawal,1/17/2025 10:06,Failed,FALSE,"35.6895 N, 139.6917 W",Desktop
TXN8722779257,ACC22975,ACC45396,954.31,Transfer,1/17/2025 10:22,Failed,TRUE,"55.7558 N, 2.3522 W",Desktop
TXN9270204123,ACC96790,ACC82293,622.19,Transfer,1/17/2025 10:57,Failed,FALSE,"48.8566 N, -118.2437 W",Mobile
TXN3424483698,ACC27892,ACC99186,1411.27,Withdrawal,1/17/2025 10:06,Failed,TRUE,"55.7558 N, 0.1278 W",Desktop
TXN9917648306,ACC88990,ACC64737,1033.4,Withdrawal,1/17/2025 11:00,Success,FALSE,"34.0522 N, -118.2437 W",Desktop
TXN6541081268,ACC38200,ACC58113,1155.76,Deposit,1/17/2025 10:21,Failed,FALSE,"40.7128 N, 139.6917 W",Desktop
TXN6196239147,ACC17474,ACC26228,1286.89,Deposit,1/17/2025 10:11,Success,FALSE,"48.8566 N, 2.3522 W",Mobile
TXN9746917222,ACC65526,ACC29018,1117.55,Deposit,1/17/2025 10:25,Failed,FALSE,"35.6895 N, 139.6917 W",Desktop
TXN2320178526,ACC86771,ACC38158,1012.68,Deposit,1/17/2025 10:17,Success,FALSE,"55.7558 N, 0.1278 W",Desktop
TXN2194042729,ACC77671,ACC70740,1093.97,Deposit,1/17/2025 10:58,Failed,TRUE,"55.7558 N, -74.006 W",Mobile
TXN1463585343,ACC52594,ACC61352,782.21,Deposit,1/17/2025 10:37,Failed,TRUE,"40.7128 N, -118.2437 W",Desktop
TXN1968611398,ACC86893,ACC47672,738.34,Deposit,1/17/2025 10:01,Success,TRUE,"40.7128 N, 0.1278 W",Mobile
TXN6502377673,ACC69604,ACC73317,79.96,Withdrawal,1/17/2025 10:23,Success,FALSE,"35.6895 N, -118.2437 W",Mobile
TXN9235977703,ACC93288,ACC51744,138.44,Transfer,1/17/2025 10:50,Success,FALSE,"48.8566 N, -118.2437 W",Mobile
TXN8812176395,ACC57534,ACC72211,781.77,Withdrawal,1/17/2025 10:03,Success,FALSE,"55.7558 N, 0.1278 W",Desktop
TXN4083792867,ACC31169,ACC70535,420.19,Deposit,1/17/2025 10:20,Failed,TRUE,"34.0522 N, 2.3522 W",Mobile
TXN9697363753,ACC23612,ACC74572,1452.12,Deposit,1/17/2025 10:23,Failed,TRUE,"40.7128 N, -74.006 W",Desktop
TXN9829142303,ACC91562,ACC45567,191.15,Transfer,1/17/2025 10:38,Failed,TRUE,"35.6895 N, 139.6917 W",Mobile
TXN8920436907,ACC11957,ACC58562,1132.23,Transfer,1/17/2025 10:38,Success,FALSE,"34.0522 N, 0.1278 W",Mobile
TXN2662283774,ACC43896,ACC70488,668.82,Transfer,1/17/2025 10:21,Success,FALSE,"40.7128 N, 37.6173 W",Mobile
TXN7267935231,ACC10570,ACC45348,685.34,Withdrawal,1/17/2025 10:34,Success,TRUE,"34.0522 N, 37.6173 W",Mobile
TXN6779980830,ACC16677,ACC37967,1391.28,Withdrawal,1/17/2025 10:49,Success,TRUE,"34.0522 N, 0.1278 W",Mobile
TXN4785520039,ACC13307,ACC37883,958.98,Withdrawal,1/17/2025 10:34,Success,FALSE,"55.7558 N, 0.1278 W",Desktop
TXN5691250882,ACC49257,ACC56878,621.44,Transfer,1/17/2025 10:34,Success,TRUE,"40.7128 N, 139.6917 W",Desktop
TXN6392999780,ACC61134,ACC81577,1035.25,Deposit,1/17/2025 10:02,Success,TRUE,"40.7128 N, 0.1278 W",Mobile
TXN2889971008,ACC79989,ACC65977,769.38,Transfer,1/17/2025 10:25,Success,FALSE,"51.5074 N, 0.1278 W",Mobile
TXN7454573377,ACC69625,ACC58914,235.97,Withdrawal,1/17/2025 10:52,Success,TRUE,"51.5074 N, 139.6917 W",Desktop
TXN7851379191,ACC25858,ACC14262,350.45,Transfer,1/17/2025 10:51,Failed,FALSE,"51.5074 N, 139.6917 W",Desktop
TXN7690248564,ACC51379,ACC15453,802.61,Withdrawal,1/17/2025 10:05,Failed,TRUE,"34.0522 N, -74.006 W",Desktop
TXN2962109726,ACC37800,ACC21840,1475.38,Transfer,1/17/2025 10:22,Success,FALSE,"35.6895 N, -118.2437 W",Mobile
TXN8188062560,ACC46197,ACC87821,401.53,Withdrawal,1/17/2025 10:22,Success,FALSE,"35.6895 N, 37.6173 W",Mobile
TXN1459386338,ACC84903,ACC85794,1176.88,Transfer,1/17/2025 10:07,Success,FALSE,"40.7128 N, 2.3522 W",Mobile
TXN7486103501,ACC14340,ACC33467,1494.03,Transfer,1/17/2025 10:07,Success,TRUE,"40.7128 N, 2.3522 W",Desktop
TXN7747723984,ACC75741,ACC84166,1090.87,Transfer,1/17/2025 10:23,Failed,TRUE,"48.8566 N, 37.6173 W",Desktop
TXN9172243892,ACC51717,ACC89206,427.54,Withdrawal,1/17/2025 10:31,Failed,FALSE,"48.8566 N, 139.6917 W",Desktop
TXN7174684558,ACC25889,ACC76372,1411.39,Withdrawal,1/17/2025 10:05,Failed,TRUE,"34.0522 N, -74.006 W",Desktop
TXN4063058932,ACC31580,ACC61121,1026,Deposit,1/17/2025 10:30,Success,FALSE,"48.8566 N, 37.6173 W",Desktop
TXN4288928616,ACC23024,ACC23917,217.64,Withdrawal,1/17/2025 10:35,Failed,TRUE,"34.0522 N, -74.006 W",Desktop
TXN6796410495,ACC48112,ACC37084,1449.78,Withdrawal,1/17/2025 10:56,Success,TRUE,"51.5074 N, 0.1278 W",Desktop
TXN1724458969,ACC14381,ACC44593,1003.45,Deposit,1/17/2025 11:00,Success,FALSE,"48.8566 N, 2.3522 W",Desktop
TXN9420697084,ACC22693,ACC49786,1229.3,Transfer,1/17/2025 10:29,Success,TRUE,"48.8566 N, 37.6173 W",Desktop
TXN3409498103,ACC62000,ACC93041,251.82,Transfer,1/17/2025 10:58,Success,TRUE,"35.6895 N, -118.2437 W",Mobile
TXN4884922166,ACC62562,ACC28489,815.81,Transfer,1/17/2025 10:06,Failed,TRUE,"48.8566 N, 139.6917 W",Desktop
TXN9924409937,ACC14164,ACC11844,931.5,Transfer,1/17/2025 10:52,Failed,TRUE,"51.5074 N, 2.3522 W",Mobile
TXN1537373231,ACC37253,ACC11656,503.36,Transfer,1/17/2025 10:37,Failed,TRUE,"34.0522 N, -74.006 W",Mobile
TXN9418716802,ACC43474,ACC49541,609.1,Transfer,1/17/2025 10:23,Failed,FALSE,"35.6895 N, 2.3522 W",Desktop
TXN9464334434,ACC68021,ACC23970,479.45,Withdrawal,1/17/2025 10:44,Failed,TRUE,"55.7558 N, -74.006 W",Mobile
TXN3062186394,ACC15981,ACC42485,592.71,Withdrawal,1/17/2025 10:33,Failed,TRUE,"34.0522 N, 139.6917 W",Mobile
TXN5277052822,ACC22823,ACC32041,344.15,Transfer,1/17/2025 10:51,Success,TRUE,"34.0522 N, 0.1278 W",Mobile
TXN1056906180,ACC62489,ACC84079,726.81,Deposit,1/17/2025 10:57,Failed,FALSE,"40.7128 N, -74.006 W",Mobile
TXN6101337345,ACC66261,ACC75576,299.45,Deposit,1/17/2025 10:30,Success,TRUE,"55.7558 N, 2.3522 W",Mobile
TXN3962466221,ACC37482,ACC38867,747.08,Transfer,1/17/2025 10:56,Success,TRUE,"40.7128 N, 0.1278 W",Desktop
TXN9915802724,ACC18274,ACC66957,193.87,Deposit,1/17/2025 10:44,Failed,FALSE,"35.6895 N, 2.3522 W",Mobile
TXN1367503203,ACC94359,ACC74980,386.64,Deposit,1/17/2025 10:59,Success,TRUE,"51.5074 N, 0.1278 W",Desktop
TXN7284540949,ACC46333,ACC52400,105.99,Withdrawal,1/17/2025 10:37,Failed,TRUE,"51.5074 N, 37.6173 W",Desktop
TXN3756567942,ACC53354,ACC38471,1211.94,Deposit,1/17/2025 10:08,Success,FALSE,"35.6895 N, -74.006 W",Desktop
TXN1794005869,ACC86399,ACC41719,451.03,Transfer,1/17/2025 10:05,Success,TRUE,"48.8566 N, 2.3522 W",Mobile
TXN6024425301,ACC51829,ACC21813,1229.83,Deposit,1/17/2025 10:45,Failed,TRUE,"51.5074 N, 2.3522 W",Desktop
TXN2303112978,ACC52463,ACC23188,150.68,Deposit,1/17/2025 10:48,Success,TRUE,"35.6895 N, 139.6917 W",Mobile
TXN2158684825,ACC44641,ACC40570,760.84,Withdrawal,1/17/2025 10:38,Failed,FALSE,"48.8566 N, 2.3522 W",Mobile
TXN2180308712,ACC54594,ACC19310,849.81,Transfer,1/17/2025 10:49,Failed,TRUE,"34.0522 N, -74.006 W",Mobile
TXN4282498636,ACC79850,ACC64592,926.66,Withdrawal,1/17/2025 10:40,Success,TRUE,"48.8566 N, 37.6173 W",Mobile
TXN5583019441,ACC65895,ACC35639,1429.67,Transfer,1/17/2025 10:47,Success,TRUE,"51.5074 N, 2.3522 W",Desktop
TXN7960889764,ACC72775,ACC59708,327.76,Withdrawal,1/17/2025 10:47,Success,FALSE,"34.0522 N, 139.6917 W",Desktop
TXN8704693172,ACC12639,ACC94255,845.26,Transfer,1/17/2025 10:32,Failed,FALSE,"51.5074 N, -118.2437 W",Desktop
TXN6551584962,ACC31420,ACC88372,417.63,Transfer,1/17/2025 10:05,Success,TRUE,"34.0522 N, 0.1278 W",Desktop
TXN7496746303,ACC86537,ACC56703,726.13,Withdrawal,1/17/2025 10:54,Success,TRUE,"40.7128 N, 0.1278 W",Mobile
TXN4048657684,ACC53944,ACC73802,1436.4,Withdrawal,1/17/2025 10:41,Success,FALSE,"51.5074 N, -118.2437 W",Desktop
TXN8589870338,ACC62754,ACC42119,481.5,Withdrawal,1/17/2025 10:43,Success,FALSE,"51.5074 N, 139.6917 W",Desktop
TXN6806243378,ACC47965,ACC43390,1085.85,Deposit,1/17/2025 10:52,Failed,TRUE,"51.5074 N, 37.6173 W",Desktop
TXN5766314722,ACC66287,ACC25255,847.66,Deposit,1/17/2025 10:53,Failed,TRUE,"35.6895 N, 2.3522 W",Mobile
TXN9956101373,ACC78722,ACC16417,1419.74,Withdrawal,1/17/2025 10:46,Failed,FALSE,"40.7128 N, -74.006 W",Desktop
TXN1534479790,ACC77950,ACC82392,1144.79,Deposit,1/17/2025 10:03,Success,TRUE,"34.0522 N, 139.6917 W",Desktop
TXN4030945603,ACC72184,ACC49474,1193.2,Withdrawal,1/17/2025 10:13,Failed,TRUE,"51.5074 N, 37.6173 W",Mobile
TXN6493873826,ACC19368,ACC63067,1134,Deposit,1/17/2025 10:36,Success,TRUE,"34.0522 N, 2.3522 W",Desktop
TXN8506838667,ACC27786,ACC77787,1437.81,Transfer,1/17/2025 10:17,Failed,FALSE,"34.0522 N, 2.3522 W",Mobile
TXN9960780796,ACC16531,ACC41695,1485.22,Transfer,1/17/2025 10:44,Failed,FALSE,"48.8566 N, 2.3522 W",Mobile
TXN7571871959,ACC76210,ACC79065,1254.83,Deposit,1/17/2025 10:57,Success,FALSE,"35.6895 N, 0.1278 W",Desktop
TXN3155052574,ACC68069,ACC89196,135.33,Withdrawal,1/17/2025 10:40,Failed,TRUE,"34.0522 N, 139.6917 W",Mobile
TXN2224269988,ACC77747,ACC10943,725.84,Deposit,1/17/2025 10:18,Success,FALSE,"34.0522 N, 0.1278 W",Desktop
TXN1285498928,ACC57627,ACC98533,374.88,Deposit,1/17/2025 10:38,Failed,TRUE,"51.5074 N, -74.006 W",Mobile
TXN2274786678,ACC67196,ACC34138,226.12,Deposit,1/17/2025 10:11,Failed,FALSE,"51.5074 N, 37.6173 W",Mobile
TXN8890390631,ACC99054,ACC97489,827.52,Withdrawal,1/17/2025 10:31,Failed,TRUE,"34.0522 N, -74.006 W",Desktop
TXN3188124963,ACC17123,ACC17598,468.29,Deposit,1/17/2025 10:24,Failed,TRUE,"55.7558 N, 2.3522 W",Desktop
TXN7297484921,ACC69738,ACC99464,534.53,Deposit,1/17/2025 10:06,Failed,TRUE,"34.0522 N, 0.1278 W",Mobile
TXN6713156564,ACC43417,ACC38719,921.16,Withdrawal,1/17/2025 10:45,Success,FALSE,"35.6895 N, 2.3522 W",Desktop
TXN5872634105,ACC51110,ACC90800,1174.09,Withdrawal,1/17/2025 10:51,Failed,TRUE,"34.0522 N, -118.2437 W",Desktop
TXN1496379688,ACC34029,ACC55793,1409.54,Transfer,1/17/2025 10:56,Success,TRUE,"35.6895 N, -118.2437 W",Mobile
TXN7140240715,ACC57840,ACC63698,493.04,Deposit,1/17/2025 10:41,Success,TRUE,"34.0522 N, -118.2437 W",Mobile
TXN3914244875,ACC88176,ACC46950,875.82,Transfer,1/17/2025 10:26,Failed,TRUE,"55.7558 N, -74.006 W",Desktop
TXN2403674237,ACC92170,ACC33049,1395.74,Transfer,1/17/2025 10:09,Success,TRUE,"34.0522 N, 2.3522 W",Mobile
TXN1327248350,ACC56564,ACC80224,1090.7,Transfer,1/17/2025 10:25,Success,FALSE,"55.7558 N, -74.006 W",Desktop
TXN5469662722,ACC97389,ACC28777,152.45,Deposit,1/17/2025 10:59,Failed,FALSE,"40.7128 N, 2.3522 W",Desktop
TXN4099617388,ACC64984,ACC66528,939.81,Transfer,1/17/2025 10:02,Success,FALSE,"51.5074 N, 0.1278 W",Mobile
TXN5516499698,ACC54756,ACC20263,530.44,Transfer,1/17/2025 10:07,Failed,FALSE,"34.0522 N, 2.3522 W",Mobile
TXN3346151776,ACC67499,ACC22519,1119.13,Deposit,1/17/2025 10:39,Failed,FALSE,"48.8566 N, -118.2437 W",Mobile
TXN4485189988,ACC30798,ACC90045,145.6,Withdrawal,1/17/2025 10:23,Failed,TRUE,"35.6895 N, 139.6917 W",Mobile
TXN8745969736,ACC34512,ACC51551,265.48,Withdrawal,1/17/2025 10:55,Failed,FALSE,"34.0522 N, 37.6173 W",Desktop
TXN9905734561,ACC14432,ACC93558,512.81,Deposit,1/17/2025 10:34,Failed,TRUE,"35.6895 N, 2.3522 W",Desktop
TXN3081071442,ACC31534,ACC23501,894.19,Transfer,1/17/2025 10:17,Success,TRUE,"51.5074 N, 0.1278 W",Mobile
TXN3597355096,ACC32347,ACC29632,1093.08,Deposit,1/17/2025 10:50,Success,TRUE,"48.8566 N, -118.2437 W",Mobile
TXN8486454934,ACC39701,ACC54482,717.43,Deposit,1/17/2025 10:01,Success,TRUE,"35.6895 N, 139.6917 W",Desktop
TXN8646637708,ACC26086,ACC47587,912.78,Deposit,1/17/2025 10:20,Success,FALSE,"55.7558 N, 37.6173 W",Desktop
TXN1140740719,ACC10603,ACC45278,1441.89,Deposit,1/17/2025 11:00,Failed,TRUE,"51.5074 N, 139.6917 W",Desktop
TXN5250955971,ACC90854,ACC93425,1081.52,Transfer,1/17/2025 10:23,Failed,FALSE,"34.0522 N, 139.6917 W",Mobile
TXN2732144556,ACC35662,ACC48982,1159.52,Transfer,1/17/2025 10:59,Failed,TRUE,"51.5074 N, -118.2437 W",Mobile
TXN7695035207,ACC78538,ACC65514,646.48,Deposit,1/17/2025 10:27,Failed,FALSE,"48.8566 N, 0.1278 W",Desktop
TXN7939723282,ACC80544,ACC14023,1108.3,Transfer,1/17/2025 10:24,Failed,TRUE,"35.6895 N, 37.6173 W",Desktop
TXN7630113676,ACC54962,ACC12346,904.54,Transfer,1/17/2025 10:05,Success,TRUE,"51.5074 N, -74.006 W",Mobile
